Subject,CrseNumb,AcyrCode,Term,Section,EnrlMax,EnrlActual
ABCD,CTFE,2002,200320,S10,0,0
ABCD,CTFE,2002,200320,S11,35,8
ABCD,CTFE,2002,200320,S12,35,4
ABCD,CTFE,2002,200320,S13,0,0
ABCD,CTFE,2002,200320,S14,35,11
ABCD,CTFE,2003,200330,R10,0,0
ABCD,CTFE,2003,200330,S10,0,0
ABCD,CTFE,2003,200330,S11,0,0
ABCD,CTFE,2003,200410,R10,1,0
ABCD,CTFE,2003,200410,S10,0,0
ABCD,CTFE,2003,200410,S16,0,0
ABCD,CTFE,2003,200420,R21,0,0
ABCD,CTFE,2003,200420,R40,0,0
ABCD,CTFE,2003,200420,R41,1,0
ABCD,CTFE,2003,200420,S10,35,1
ABCD,CTFE,2003,200420,S11,1,0
ABCD,CTFE,2003,200420,S14,0,0
ABCD,CTFE,2003,200420,S15,1,0
ABCD,CTFE,2003,200420,S16,35,0
ABCD,CTFE,2003,200420,S20,0,0
ABCD,CTFE,2003,200420,S25,0,0
ABCD,CTFE,2004,200430,R20,1,0
ABCD,CTFE,2004,200430,S10,35,0
ABCD,CTFE,2004,200430,S16,35,0
WXYZ,1111,2012,201230,S10,35,33
WXYZ,1111,2012,201230,S11,35,35
WXYZ,1111,2012,201230,S12,35,35
WXYZ,1111,2013,201330,S10,35,35
WXYZ,1111,2013,201330,S12,35,35
WXYZ,1111,2013,201330,S13,35,35
WXYZ,1111,2013,201330,S50,35,33
WXYZ,1111,2014,201430,S10,35,35
WXYZ,1111,2014,201430,S11,35,35
WXYZ,1111,2014,201430,S12,35,32
WXYZ,1111,2014,201430,S50,35,35
WXYZ,1111,2015,201530,S10,35,0
WXYZ,1111,2015,201530,S11,35,0
WXYZ,1111,2015,201530,S12,35,0
WXYZ,1111,2015,201530,S50,35,0
WXYZ,1112,2012,201230,S10,35,32
WXYZ,1112,2012,201230,S11,35,34
WXYZ,1112,2012,201230,S50,35,35
WXYZ,1112,2013,201330,S10,35,33
WXYZ,1112,2013,201330,S11,35,35
WXYZ,1112,2013,201330,S12,35,33
WXYZ,1112,2013,201330,S13,35,32
WXYZ,1112,2014,201430,S10,35,34
WXYZ,1112,2014,201430,S11,35,31
WXYZ,1112,2014,201430,S12,35,35
WXYZ,1112,2014,201430,S13,35,34
WXYZ,1112,2015,201530,S10,35,0
WXYZ,1112,2015,201530,S11,35,0
WXYZ,1112,2015,201530,S12,35,0
WXYZ,1112,2015,201530,S13,35,0
WXYZ,1113,2012,201230,S10,35,32
WXYZ,1113,2012,201230,S11,35,35
WXYZ,1113,2012,201230,S50,35,32
WXYZ,1113,2013,201330,S10,35,35
WXYZ,1113,2013,201330,S11,35,33
WXYZ,1113,2013,201330,S50,35,34
WXYZ,1113,2013,201330,S51,35,33
WXYZ,1113,2014,201430,S10,35,34
WXYZ,1113,2014,201430,S11,35,34
WXYZ,1113,2014,201430,S12,35,34
WXYZ,1113,2014,201430,S50,35,34
WXYZ,1113,2015,201530,S10,35,0
WXYZ,1113,2015,201530,S11,35,0
WXYZ,1113,2015,201530,S12,35,0
WXYZ,1113,2015,201530,S50,35,0
WXYZ,1211,2012,201310,S10,35,35
WXYZ,1211,2012,201310,S50,35,22
WXYZ,1211,2012,201310,S51,35,30
WXYZ,1211,2013,201410,S10,34,34
WXYZ,1211,2013,201410,S11,35,36
WXYZ,1211,2013,201410,S50,35,34
WXYZ,1211,2014,201510,S10,35,34
WXYZ,1211,2014,201510,S11,35,35
WXYZ,1211,2014,201510,S50,35,34
WXYZ,1212,2012,201310,S10,35,26
WXYZ,1212,2012,201310,S11,35,30
WXYZ,1212,2012,201310,S12,35,34
WXYZ,1212,2013,201410,S10,35,31
WXYZ,1212,2013,201410,S11,34,34
WXYZ,1212,2013,201410,S12,35,33
WXYZ,1212,2013,201410,S13,35,24
WXYZ,1212,2014,201510,S10,35,35
WXYZ,1212,2014,201510,S11,35,35
WXYZ,1212,2014,201510,S50,35,33
WXYZ,1213,2012,201310,S10,35,24
WXYZ,1213,2012,201310,S11,35,32
WXYZ,1213,2012,201310,S50,35,11
WXYZ,1213,2013,201410,S10,35,35
WXYZ,1213,2013,201410,S11,35,34
WXYZ,1213,2013,201410,S12,35,26
WXYZ,1213,2014,201510,S10,35,34
WXYZ,1213,2014,201510,S11,35,34
WXYZ,1213,2014,201510,S12,35,35
WXYZ,1214,2012,201310,S10,35,28
WXYZ,1214,2012,201310,S11,35,25
WXYZ,1214,2012,201310,S50,35,29
WXYZ,1214,2013,201410,S10,34,34
WXYZ,1214,2013,201410,S11,35,32
WXYZ,1214,2013,201410,S50,35,32
WXYZ,1214,2014,201510,S10,35,34
WXYZ,1214,2014,201510,S11,35,32
WXYZ,1214,2014,201510,S12,35,34
WXYZ,1214,2014,201510,S13,35,24
WXYZ,2311,2012,201230,S10,35,19
WXYZ,2311,2012,201230,S50,0,0
WXYZ,2311,2012,201230,S70,1,1
WXYZ,2311,2013,201330,S10,35,35
WXYZ,2311,2014,201430,S10,35,34
WXYZ,2311,2014,201430,S11,35,35
WXYZ,2311,2014,201430,S50,35,25
WXYZ,2311,2015,201530,S10,35,0
WXYZ,2311,2015,201530,S11,35,0
WXYZ,2311,2015,201530,S50,35,0
WXYZ,2312,2012,201230,S10,35,26
WXYZ,2312,2012,201230,S11,0,0
WXYZ,2312,2013,201330,S10,35,35
WXYZ,2312,2014,201430,S10,35,34
WXYZ,2312,2014,201430,S11,35,34
WXYZ,2312,2014,201430,S50,35,34
WXYZ,2312,2015,201530,S10,35,0
WXYZ,2312,2015,201530,S11,35,0
WXYZ,2312,2015,201530,S50,35,0
WXYZ,2313,2012,201230,S10,0,0
WXYZ,2313,2012,201230,S11,35,6
WXYZ,2313,2013,201330,S10,35,35
WXYZ,2313,2014,201430,S10,35,34
WXYZ,2313,2014,201430,S11,35,33
WXYZ,2313,2014,201510,S10,35,34
WXYZ,2313,2014,201510,S11,35,30
WXYZ,2313,2015,201530,S10,35,0
WXYZ,2313,2015,201530,S11,35,0
WXYZ,2411,2012,201320,S10,35,12
WXYZ,2411,2013,201410,S10,35,34
WXYZ,2411,2013,201420,S10,0,0
WXYZ,2411,2013,201420,S70,3,3
WXYZ,2411,2014,201510,S10,35,35
WXYZ,2411,2014,201510,S11,35,34
WXYZ,2411,2014,201520,S10,35,0
WXYZ,2412,2012,201310,S10,35,29
WXYZ,2412,2012,201310,S11,0,0
WXYZ,2412,2013,201410,S10,35,34
WXYZ,2412,2014,201510,S10,35,35
WXYZ,2412,2014,201510,S50,35,35
WXYZ,2412,2014,201520,S11,35,0
WXYZ,2413,2012,201310,S10,0,0
WXYZ,2413,2012,201310,S11,35,23
WXYZ,2413,2013,201410,S50,35,35
WXYZ,2413,2014,201510,S10,35,25
WXYZ,2413,2014,201510,S50,35,27
WXYZ,2413,2014,201520,S10,35,0
WXYZ,3110,1998,199830,R50,35,21
WXYZ,3110,1999,199930,R50,35,12
WXYZ,3110,2000,200030,R50,35,21
WXYZ,3110,2001,200130,R50,35,33
WXYZ,3110,2002,200230,S50,35,30
WXYZ,3110,2003,200330,S50,35,30
WXYZ,3110,2003,200330,S95,35,26
WXYZ,3110,2004,200430,S50,35,23
WXYZ,3110,2005,200530,S50,35,34
WXYZ,3110,2006,200630,S50,35,27
WXYZ,3110,2007,200730,S50,35,30
WXYZ,3110,2008,200830,S50,35,16
WXYZ,3110,2009,200930,S50,35,25
WXYZ,3110,2010,201030,S50,35,34
WXYZ,3110,2011,201130,S50,35,19
WXYZ,3110,2012,201230,S50,35,17
WXYZ,3110,2013,201330,S50,35,17
WXYZ,3110,2014,201430,S50,35,14
WXYZ,3110,2015,201530,S50,35,0
WXYZ,3120,1998,199830,R50,35,33
WXYZ,3120,1999,199930,R50,35,15
WXYZ,3120,2000,200030,R50,35,26
WXYZ,3120,2001,200130,R50,35,35
WXYZ,3120,2002,200230,S10,34,14
WXYZ,3120,2002,200230,S50,35,30
WXYZ,3120,2003,200330,S50,35,34
WXYZ,3120,2003,200410,S50,35,25
WXYZ,3120,2004,200430,S50,35,27
WXYZ,3120,2004,200510,S50,35,26
WXYZ,3120,2005,200530,S50,35,25
WXYZ,3120,2006,200630,R10,0,0
WXYZ,3120,2006,200630,S50,35,26
WXYZ,3120,2006,200720,S50,35,12
WXYZ,3120,2007,200810,S50,35,21
WXYZ,3120,2009,201010,S50,35,35
WXYZ,3120,2010,201110,S50,35,17
WXYZ,3120,2011,201210,S50,35,23
WXYZ,3130,1998,199830,R95,35,15
WXYZ,3130,1999,199930,R95,35,17
WXYZ,3130,2000,200030,R95,35,18
WXYZ,3130,2001,200130,R95,35,36
WXYZ,3135,2012,201310,S50,35,18
WXYZ,3135,2013,201410,S95,35,4
WXYZ,3140,2002,200230,S10,35,31
WXYZ,3140,2002,200230,S50,35,31
WXYZ,3140,2003,200330,S50,35,33
WXYZ,3140,2003,200330,S98,35,22
WXYZ,3140,2004,200430,S50,35,30
WXYZ,3140,2005,200530,S50,35,31
WXYZ,3140,2005,200610,S50,35,25
WXYZ,3140,2006,200630,S10,35,16
WXYZ,3140,2006,200710,S50,35,17
WXYZ,3140,2007,200730,S50,35,17
WXYZ,3140,2007,200810,S70,1,1
WXYZ,3140,2008,200910,S50,35,27
WXYZ,3140,2010,201030,S50,35,31
WXYZ,3140,2011,201130,S50,35,29
WXYZ,3150,2012,201230,S10,35,23
WXYZ,3150,2013,201330,S10,35,19
WXYZ,3150,2014,201430,S10,35,25
WXYZ,3150,2015,201530,S10,35,0
WXYZ,3160,2012,201230,S50,35,20
WXYZ,3160,2013,201330,S10,35,16
WXYZ,3160,2014,201430,S10,35,16
WXYZ,3160,2015,201530,S10,35,0
WXYZ,3170,2012,201310,S10,35,25
WXYZ,3170,2013,201410,S10,35,17
WXYZ,3170,2014,201510,S50,35,16
WXYZ,3180,2012,201320,S50,35,20
WXYZ,3180,2013,201420,S50,35,9
WXYZ,3210,1998,199910,R50,35,21
WXYZ,3210,1999,200010,R56,35,14
WXYZ,3210,2000,200110,R56,35,33
WXYZ,3210,2001,200135,R56,35,0
WXYZ,3210,2001,200210,R56,35,33
WXYZ,3210,2002,200310,S56,35,33
WXYZ,3210,2003,200410,S50,35,33
WXYZ,3210,2004,200510,S50,35,35
WXYZ,3210,2005,200610,S50,34,32
WXYZ,3210,2006,200630,S10,35,31
WXYZ,3210,2006,200720,S50,35,17
WXYZ,3210,2007,200810,S10,0,0
WXYZ,3210,2007,200820,S50,35,15
WXYZ,3210,2009,200930,S70,1,1
WXYZ,3210,2009,201020,S50,35,33
WXYZ,3210,2010,201110,S50,35,21
WXYZ,3210,2011,201210,S10,35,17
WXYZ,3210,2012,201320,S50,35,27
WXYZ,3210,2013,201420,S50,34,11
WXYZ,3220,1998,199910,R50,35,24
WXYZ,3220,1999,200010,R56,35,15
WXYZ,3220,2000,200110,R56,35,33
WXYZ,3220,2001,200210,R56,35,33
WXYZ,3220,2002,200310,S56,34,32
WXYZ,3220,2003,200330,S10,35,29
WXYZ,3220,2003,200420,S50,35,31
WXYZ,3220,2004,200510,S50,35,34
WXYZ,3220,2005,200610,S50,35,32
WXYZ,3220,2007,200810,S10,35,31
WXYZ,3220,2009,201010,S50,35,35
WXYZ,3225,2012,201230,S50,35,24
WXYZ,3225,2013,201330,S10,35,10
WXYZ,3225,2014,201430,S50,35,13
WXYZ,3225,2015,201530,S50,35,0
WXYZ,3230,1998,199910,R50,35,24
WXYZ,3230,1999,200010,R56,35,12
WXYZ,3230,2000,200110,R56,35,28
WXYZ,3230,2001,200210,R56,35,34
WXYZ,3230,2002,200310,S56,35,36
WXYZ,3230,2003,200410,S50,35,35
WXYZ,3230,2004,200430,S50,35,31
WXYZ,3230,2005,200530,S50,35,32
WXYZ,3230,2006,200710,S50,35,34
WXYZ,3230,2007,200730,S50,35,23
WXYZ,3230,2010,201110,S74,35,23
WXYZ,3235,2012,201320,S50,35,7
WXYZ,3235,2013,201420,S50,35,9
WXYZ,3235,2014,201520,S10,35,0
WXYZ,3240,2008,200830,S50,35,34
WXYZ,3240,2009,200930,S50,35,34
WXYZ,3240,2010,201030,S74,35,33
WXYZ,3240,2011,201130,S74,35,18
WXYZ,3240,2012,201230,S74,35,9
WXYZ,3240,2013,201330,S74,35,16
WXYZ,3240,2014,201430,S74,35,12
WXYZ,3240,2015,201530,S74,35,0
WXYZ,3241,2012,201320,S10,35,21
WXYZ,3241,2013,201420,S10,0,0
WXYZ,3241,2013,201420,S70,3,3
WXYZ,3245,2012,201230,S50,35,18
WXYZ,3245,2013,201330,S50,35,8
WXYZ,3245,2014,201430,S10,35,17
WXYZ,3245,2015,201530,S10,35,0
WXYZ,3246,2012,201310,S50,35,4
WXYZ,3246,2013,201410,S10,35,4
WXYZ,3250,2011,201210,S75,35,32
WXYZ,3250,2012,201310,S74,35,35
WXYZ,3250,2013,201410,S74,35,14
WXYZ,3250,2014,201510,S74,35,18
WXYZ,3270,2008,200920,S50,35,34
WXYZ,3270,2009,201020,S10,35,27
WXYZ,3270,2010,201120,S50,35,22
WXYZ,3270,2011,201220,S10,35,14
WXYZ,3280,2012,201310,S10,35,35
WXYZ,3280,2013,201410,S10,35,15
WXYZ,3280,2014,201510,S50,35,18
WXYZ,3290,2012,201310,S10,35,18
WXYZ,3290,2013,201410,S10,35,8
WXYZ,4105,2014,201510,S10,35,11
WXYZ,4110,2012,201230,S10,35,8
WXYZ,4110,2013,201330,S10,35,24
WXYZ,4110,2014,201430,S10,35,11
WXYZ,4110,2015,201530,S10,35,0
WXYZ,4115,2012,201230,S50,35,11
WXYZ,4115,2013,201330,S50,35,15
WXYZ,4115,2014,201430,S50,35,9
WXYZ,4115,2015,201530,S50,35,0
WXYZ,4120,2012,201310,S10,0,0
WXYZ,4120,2013,201410,S10,35,21
WXYZ,4120,2014,201510,S10,0,0
WXYZ,4120,2014,201510,S70,6,6
WXYZ,4125,2012,201320,S10,35,13
WXYZ,4125,2013,201420,S10,35,12
WXYZ,4125,2014,201520,S10,35,0
WXYZ,4190,2012,201230,S50,35,15
WXYZ,4190,2013,201330,S50,35,35
WXYZ,4190,2014,201430,S50,35,20
WXYZ,4190,2015,201530,S50,35,0
WXYZ,4210,1999,200020,R56,35,8
WXYZ,4210,2000,200120,R56,35,31
WXYZ,4210,2001,200220,R56,35,34
WXYZ,4210,2002,200320,R56,35,36
WXYZ,4210,2003,200410,S10,35,35
WXYZ,4210,2003,200420,S50,35,25
WXYZ,4210,2004,200520,S50,35,35
WXYZ,4210,2005,200530,S50,35,23
WXYZ,4210,2008,200830,S50,34,26
WXYZ,4210,2010,201030,S10,35,34
WXYZ,4210,2012,201230,S50,35,6
WXYZ,4210,2013,201330,S50,35,13
WXYZ,4210,2014,201430,S50,0,0
WXYZ,4210,2014,201430,S70,1,1
WXYZ,4210,2015,201530,S70,1,0
WXYZ,4220,1999,200010,R56,35,12
WXYZ,4220,2000,200110,R56,35,13
WXYZ,4220,2001,200210,R56,35,33
WXYZ,4220,2002,200310,R56,35,34
WXYZ,4220,2003,200410,S50,35,35
WXYZ,4220,2004,200430,S50,35,36
WXYZ,4220,2004,200510,S50,35,35
WXYZ,4220,2005,200610,S50,35,23
WXYZ,4220,2006,200710,S50,35,35
WXYZ,4220,2007,200730,S10,35,17
WXYZ,4220,2011,201210,S10,35,26
WXYZ,4225,2012,201310,S10,35,9
WXYZ,4225,2013,201410,S10,0,0
WXYZ,4230,1999,200010,R56,35,9
WXYZ,4230,2000,200110,R56,35,18
WXYZ,4230,2001,200210,R56,35,32
WXYZ,4230,2002,200310,R56,35,33
WXYZ,4230,2002,200310,S70,1,1
WXYZ,4230,2003,200410,S50,35,30
WXYZ,4230,2004,200430,S50,35,35
WXYZ,4230,2005,200530,S50,35,35
WXYZ,4230,2006,200630,R50,35,24
WXYZ,4230,2006,200630,S10,35,21
WXYZ,4230,2007,200730,S50,35,31
WXYZ,4230,2008,200910,S70,1,1
WXYZ,4230,2009,201010,S50,35,36
WXYZ,4235,2012,201310,S50,0,0
WXYZ,4235,2012,201310,S70,2,2
WXYZ,4235,2013,201410,S50,35,8
WXYZ,4250,2012,201310,S50,35,12
WXYZ,4250,2013,201410,S50,35,19
WXYZ,4290,2012,201310,S50,0,0
WXYZ,4290,2012,201310,S70,3,3
WXYZ,4290,2013,201410,S50,35,21
WXYZ,4290,2014,201510,S50,35,21
WXYZ,4310,1999,200020,R56,35,17
WXYZ,4310,2000,200120,R56,35,27
WXYZ,4310,2001,200220,R56,35,21
WXYZ,4310,2002,200320,R56,35,31
WXYZ,4310,2003,200420,S50,35,30
WXYZ,4310,2003,200420,S51,35,15
WXYZ,4310,2004,200520,S50,35,36
WXYZ,4310,2005,200620,S50,35,30
WXYZ,4310,2006,200720,S50,35,27
WXYZ,4310,2007,200820,S50,35,35
WXYZ,4310,2008,200920,S50,35,29
WXYZ,4310,2009,201020,S50,35,30
WXYZ,4310,2010,201120,S50,35,22
WXYZ,4310,2011,201220,S50,35,21
WXYZ,4310,2012,201320,S10,35,30
WXYZ,4310,2013,201420,S10,35,24
WXYZ,4310,2014,201520,S50,35,0
WXYZ,4320,1999,200020,R56,35,14
WXYZ,4320,2000,200120,R56,35,31
WXYZ,4320,2001,200220,R56,35,35
WXYZ,4320,2002,200310,R56,35,31
WXYZ,4320,2003,200410,S50,35,35
WXYZ,4320,2004,200510,S50,35,32
WXYZ,4320,2005,200610,S50,35,32
WXYZ,4320,2006,200710,S50,35,35
WXYZ,4320,2007,200810,S50,0,0
WXYZ,4320,2007,200810,S51,35,29
WXYZ,4320,2008,200910,S50,35,26
WXYZ,4320,2010,201110,S50,35,30
WXYZ,4320,2011,201210,S50,35,15
WXYZ,4330,1999,200010,R56,35,14
WXYZ,4330,2000,200110,R56,35,12
WXYZ,4330,2001,200210,R56,35,27
WXYZ,4330,2002,200310,R56,35,33
WXYZ,4330,2003,200410,S50,35,34
WXYZ,4330,2004,200510,S50,35,36
WXYZ,4330,2005,200610,S50,35,34
WXYZ,4330,2006,200710,S50,35,35
WXYZ,4330,2007,200810,S50,35,36
WXYZ,4330,2008,200910,S50,35,19
WXYZ,4330,2010,201110,S50,35,32
WXYZ,4330,2011,201210,S10,35,11
WXYZ,4330,2012,201230,S10,35,7
WXYZ,4330,2013,201330,S10,35,21
WXYZ,4340,1999,200020,R56,35,8
WXYZ,4340,2000,200120,R56,35,5
WXYZ,4340,2001,200220,R56,35,35
WXYZ,4340,2002,200320,R56,35,25
WXYZ,4340,2003,200420,S50,35,29
WXYZ,4340,2004,200520,S50,35,35
WXYZ,4340,2005,200620,S50,35,35
WXYZ,4340,2006,200710,S10,35,22
WXYZ,4340,2007,200730,S10,35,35
WXYZ,4340,2008,200830,S50,35,35
WXYZ,4340,2009,200930,S70,1,1
WXYZ,4340,2009,201010,S50,35,24
WXYZ,4340,2010,201110,S10,35,20
WXYZ,4340,2011,201210,S10,35,26
WXYZ,4350,2005,200620,S50,35,30
WXYZ,4350,2006,200710,S10,35,17
WXYZ,4350,2007,200730,S10,35,16
WXYZ,4350,2008,200910,S50,35,29
WXYZ,4350,2010,201030,S50,35,33
WXYZ,4350,2011,201130,S50,35,26
WXYZ,4360,2005,200610,S50,35,14
WXYZ,4360,2006,200630,S50,35,17
WXYZ,4360,2006,200720,S50,35,21
WXYZ,4360,2007,200810,S10,0,0
WXYZ,4360,2007,200820,S50,35,8
WXYZ,4360,2009,200930,S50,35,35
WXYZ,4360,2011,201130,S50,35,33
WXYZ,4370,2009,200930,S50,35,35
WXYZ,4370,2010,201030,S70,1,1
WXYZ,4370,2010,201120,S50,35,33
WXYZ,4370,2011,201220,S50,35,23
WXYZ,4370,2012,201320,S50,35,22
WXYZ,4370,2013,201420,S10,35,10
WXYZ,4370,2014,201520,S50,35,0
WXYZ,4380,2010,201030,S50,0,0
WXYZ,4380,2010,201110,S50,35,19
WXYZ,4380,2011,201210,S50,35,10
WXYZ,4380,2014,201430,S10,35,16
WXYZ,4380,2015,201530,S10,35,0
WXYZ,CTFE,2000,200120,R2,35,2
WXYZ,CTFE,2001,200220,R4,20,0
WXYZ,CTFE,2003,200330,R10,0,0
WXYZ,EXCH,2002,200230,OF2,1,1
WXYZ,EXCH,2002,200310,OF1,1,1
WXYZ,EXCH,2003,200410,OF1,1,1
WXYZ,EXCH,2004,200430,OF1,1,1
WXYZ,EXCH,2004,200520,OF1,1,1
WXYZ,EXCH,2005,200530,0F1,1,1
WXYZ,EXCH,2005,200620,OF1,1,1
WXYZ,EXCH,2005,200620,OF2,2,2
